input_index,final_label,decision_source,hybrid_confidence,agreement,conflict,requires_human_review,review_reason,rule_prediction,rule_active_votes,ml_prediction,ml_top_probability
960,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
961,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
962,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
963,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
964,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
965,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
966,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
967,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
968,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
969,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
970,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
971,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
972,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
973,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
974,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
975,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
976,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
977,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
978,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
979,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
980,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
981,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
982,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
983,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
984,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
985,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
986,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
987,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
988,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
989,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
990,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
991,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
992,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
993,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
994,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
995,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
996,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
997,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
998,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
999,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1000,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1001,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1002,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1003,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1004,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1005,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1006,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1007,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1008,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1009,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1010,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1011,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1012,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1013,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1014,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1015,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1016,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1017,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9841
1018,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9996
1019,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,1,industrial_fire,0.9995
1020,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9995
1021,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9995
1022,agricultural_burn,hybrid_agreement,0.99,True,False,False,,agricultural_burn,3,agricultural_burn,0.9843
1023,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1024,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.984
1025,unclassified,conflict,0.0,False,True,True,"Strong rule consensus ('mining_activity') and strong ML evidence ('forest_natural_fire', 92.4%) actively disagree.",mining_activity,2,forest_natural_fire,0.9241
1026,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9981
1027,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9968
1028,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1029,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1030,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1031,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1032,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1033,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1034,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1035,industrial_fire,hybrid_agreement,0.9198,True,False,False,,industrial_fire,4,industrial_fire,0.7998
1036,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1037,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1038,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9985
1039,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9949
1040,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9986
1041,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9247
1042,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.998
1043,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9912
1044,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.8824
1045,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9517
1046,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
1047,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1048,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9988
1049,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
1050,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9996
1051,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1052,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9988
1053,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.996
1054,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.9972
1055,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9955
1056,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9957
1057,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1058,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9955
1059,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.994
1060,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9991
1061,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1062,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1063,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1064,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1065,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.959
1066,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9996
1067,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9996
1068,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9951
1069,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1070,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1071,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
1072,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1073,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1074,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
1075,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9989
1076,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9943
1077,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1078,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9837
1079,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9947
1080,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9887
1081,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9947
1082,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9875
1083,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.9978
1084,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9985
1085,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9977
1086,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.998
1087,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9986
1088,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9933
1089,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.9969
1090,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9954
1091,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9979
1092,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9985
1093,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.993
1094,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9986
1095,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9986
1096,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9985
1097,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9952
1098,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9941
1099,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9921
1100,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.9982
1101,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9941
1102,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9952
1103,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9855
1104,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9956
1105,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9942
1106,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9962
1107,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9932
1108,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9983
1109,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9983
1110,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9983
1111,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,1,mining_activity,0.998
1112,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.996
1113,mining_activity,hybrid_agreement,0.99,True,False,False,,mining_activity,2,mining_activity,0.9929
1114,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9978
1115,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9983
1116,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9983
1117,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9988
1118,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9988
1119,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9961
1120,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9985
1121,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1122,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1123,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1124,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9986
1125,industrial_fire,ml_assisted,0.7,False,False,False,,unclassified,0,industrial_fire,0.9772
1126,agricultural_burn,hybrid_agreement,0.99,True,False,False,,agricultural_burn,1,agricultural_burn,0.9932
1127,agricultural_burn,hybrid_agreement,0.99,True,False,False,,agricultural_burn,2,agricultural_burn,0.9954
1128,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.994
1129,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9996
1130,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9996
1131,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9996
1132,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9684
1133,gas_flare,hybrid_agreement,0.99,True,False,False,,gas_flare,1,gas_flare,0.9888
1134,gas_flare,hybrid_agreement,0.99,True,False,False,,gas_flare,1,gas_flare,0.9893
1135,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.8245
1136,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9935
1137,agricultural_burn,hybrid_agreement,0.99,True,False,False,,agricultural_burn,1,agricultural_burn,0.9799
1138,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9549
1139,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9924
1140,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9984
1141,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9881
1142,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.957
1143,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1144,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1145,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1146,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1147,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1148,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9986
1149,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.999
1150,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9963
1151,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9794
1152,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9984
1153,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.997
1154,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9987
1155,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,5,industrial_fire,0.9978
1156,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,5,industrial_fire,0.9894
1157,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9863
1158,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9948
1159,forest_natural_fire,hybrid_agreement,0.99,True,False,False,,forest_natural_fire,1,forest_natural_fire,0.9919
1160,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9978
1161,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9983
1162,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9963
1163,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9934
1164,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1165,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1166,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1167,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1168,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1169,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1170,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1171,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1172,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1173,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1174,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9993
1175,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9994
1176,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1177,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1178,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9987
1179,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1180,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1181,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1182,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1183,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,3,industrial_fire,0.9995
1184,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9995
1185,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,4,industrial_fire,0.9996
1186,gas_flare,hybrid_agreement,0.99,True,False,False,,gas_flare,1,gas_flare,0.987
1187,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9846
1188,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9661
1189,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.988
1190,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9891
1191,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9864
1192,industrial_fire,hybrid_agreement,0.99,True,False,False,,industrial_fire,2,industrial_fire,0.9974
1193,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9939
1194,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9856
1195,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1196,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9995
1197,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1198,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
1199,unclassified,uncertain,0.0,False,False,True,Both rule engine and ML model have insufficient evidence.,unclassified,0,unclassified,0.9992
